Date,Open,High,Low,Close,Adj Close,Volume,company_name
2018-09-07,18408.72265625,18625.294921875,18343.75,18625.294921875,18233.4140625,1174588,FPT
2018-09-10,18711.923828125,18711.923828125,18430.37890625,18430.37890625,18042.59765625,847933,FPT
2018-09-11,18430.37890625,18711.923828125,18430.37890625,18690.267578125,18297.01953125,1568242,FPT
2018-09-12,18841.869140625,18928.498046875,18646.953125,18646.953125,18254.615234375,1102395,FPT
2018-09-13,18928.498046875,19015.126953125,18711.923828125,18798.552734375,18403.025390625,1491802,FPT
2018-09-14,18885.18359375,19361.64453125,18885.18359375,19296.671875,18890.666015625,6671319,FPT
2018-09-17,19275.015625,19275.015625,19101.755859375,19101.755859375,18699.849609375,1303967,FPT
2018-09-18,18928.498046875,19404.958984375,18928.498046875,19404.958984375,18996.671875,1846160,FPT
2018-09-19,19491.587890625,19773.1328125,19404.958984375,19686.50390625,19272.294921875,3121481,FPT
2018-09-20,19513.24609375,20011.36328125,19513.24609375,19881.419921875,19463.109375,4990132,FPT
2018-09-21,19946.392578125,19946.392578125,19578.216796875,19881.419921875,19463.109375,3357912,FPT
2018-09-24,19881.419921875,20141.306640625,19838.10546875,19968.048828125,19547.916015625,2288345,FPT
2018-09-25,19924.734375,19968.048828125,19838.10546875,19881.419921875,19463.109375,1723502,FPT
2018-09-26,19924.734375,20271.251953125,19859.76171875,19946.392578125,19526.71484375,2375500,FPT
2018-09-27,19946.392578125,20141.306640625,19946.392578125,20011.36328125,19590.3203125,2033464,FPT
2018-09-28,20141.306640625,20141.306640625,20033.021484375,20054.677734375,19632.72265625,1292377,FPT
2018-10-01,20054.677734375,20119.650390625,19903.076171875,19924.734375,19505.51171875,1199960,FPT
2018-10-02,19859.76171875,19924.734375,19599.875,19621.53125,19208.6875,2275577,FPT
2018-10-03,19621.53125,19794.791015625,19599.875,19708.16015625,19293.49609375,861275,FPT
2018-10-04,19708.16015625,19924.734375,19664.845703125,19859.76171875,19441.908203125,1088035,FPT
2018-10-05,19903.076171875,19924.734375,19729.818359375,19751.4765625,19335.900390625,1173850,FPT
2018-10-08,19708.16015625,19708.16015625,19491.587890625,19491.587890625,19081.48046875,1181604,FPT
2018-10-09,19491.587890625,19556.560546875,19361.64453125,19361.64453125,18954.26953125,1480190,FPT
2018-10-10,19361.64453125,19664.845703125,19361.64453125,19621.53125,19208.6875,1606127,FPT
2018-10-11,19058.44140625,19231.69921875,18322.091796875,18495.3515625,18106.205078125,5028157,FPT
2018-10-12,18408.72265625,19058.44140625,18062.205078125,18971.8125,18572.640625,3181231,FPT
2018-10-15,18971.8125,19058.44140625,18625.294921875,18625.294921875,18233.4140625,1197605,FPT
2018-10-16,18841.869140625,18841.869140625,18495.3515625,18733.58203125,18339.423828125,1568173,FPT
2018-10-17,18971.8125,19058.44140625,18841.869140625,18885.18359375,18487.8359375,1145683,FPT
2018-10-18,18928.498046875,19058.44140625,18798.552734375,18885.18359375,18487.8359375,1640618,FPT
2018-10-19,18625.294921875,18841.869140625,18581.98046875,18625.294921875,18233.4140625,2136503,FPT
2018-10-22,18798.552734375,18928.498046875,18668.609375,18690.267578125,18297.01953125,991256,FPT
2018-10-23,18690.267578125,18690.267578125,18018.890625,18278.77734375,17894.185546875,2656950,FPT
2018-10-24,18213.806640625,18430.37890625,18105.51953125,18105.51953125,17724.57421875,1298356,FPT
2018-10-25,17325.85546875,17888.9453125,17325.85546875,17780.66015625,17406.55078125,1749359,FPT
2018-10-26,17975.576171875,18083.861328125,17672.373046875,17672.373046875,17300.541015625,2123460,FPT
2018-10-29,17542.4296875,17953.91796875,17542.4296875,17759.001953125,17385.34765625,1113661,FPT
2018-10-30,17802.31640625,18105.51953125,17694.03125,17759.001953125,17385.34765625,1044977,FPT
2018-10-31,18083.861328125,18192.1484375,17888.9453125,18170.4921875,17788.1796875,750644,FPT
2018-11-01,18213.806640625,18365.408203125,18148.833984375,18148.833984375,17766.978515625,1430830,FPT
2018-11-02,18343.75,18625.294921875,18213.806640625,18581.98046875,18191.009765625,1711635,FPT
2018-11-05,18452.037109375,18625.294921875,18278.77734375,18430.37890625,18042.59765625,613231,FPT
2018-11-06,18495.3515625,18517.0078125,18235.462890625,18257.12109375,17872.986328125,1153602,FPT
2018-11-07,18257.12109375,18408.72265625,18040.546875,18127.177734375,17745.77734375,1144091,FPT
2018-11-08,18300.435546875,18365.408203125,18170.4921875,18257.12109375,17872.986328125,812955,FPT
2018-11-09,18105.51953125,18235.462890625,17845.630859375,17867.2890625,17491.35546875,1466288,FPT
2018-11-12,17845.630859375,18170.4921875,17823.974609375,18170.4921875,17788.1796875,630524,FPT
2018-11-13,17845.630859375,18083.861328125,17845.630859375,18040.546875,17660.96875,1011271,FPT
2018-11-14,18148.833984375,18300.435546875,18018.890625,18300.435546875,17915.388671875,1817280,FPT
2018-11-15,18192.1484375,18365.408203125,18062.205078125,18278.77734375,17894.185546875,1151547,FPT
2018-11-16,18408.72265625,18581.98046875,18300.435546875,18517.0078125,18127.40625,1477349,FPT
2018-11-19,18625.294921875,18711.923828125,18538.666015625,18690.267578125,18297.01953125,914282,FPT
2018-11-20,18711.923828125,18798.552734375,18560.322265625,18798.552734375,18403.025390625,1270099,FPT
2018-11-21,18538.666015625,18798.552734375,18495.3515625,18798.552734375,18403.025390625,2750584,FPT
2018-11-22,18798.552734375,18885.18359375,18733.58203125,18798.552734375,18403.025390625,746396,FPT
2018-11-23,18668.609375,18820.2109375,18625.294921875,18646.953125,18254.615234375,798940,FPT
2018-11-26,18646.953125,18646.953125,18387.064453125,18387.064453125,18000.1953125,1116178,FPT
2018-11-27,18581.98046875,18581.98046875,18408.72265625,18517.0078125,18127.40625,788805,FPT
2018-11-28,18517.0078125,18560.322265625,18430.37890625,18538.666015625,18148.607421875,591574,FPT
2018-11-29,18755.23828125,18841.869140625,18581.98046875,18581.98046875,18191.009765625,1208848,FPT
2018-11-30,18581.98046875,18603.638671875,18473.693359375,18581.98046875,18191.009765625,897567,FPT
2018-12-03,18711.923828125,19448.2734375,18711.923828125,19448.2734375,19039.078125,2623498,FPT
2018-12-04,19448.2734375,19708.16015625,19383.30078125,19469.9296875,19060.27734375,2334472,FPT
2018-12-05,19253.357421875,19469.9296875,19231.69921875,19318.330078125,18911.8671875,1398784,FPT
2018-12-06,19275.015625,19404.958984375,19080.099609375,19231.69921875,18827.05859375,2041152,FPT
2018-12-07,19318.330078125,19643.189453125,19318.330078125,19534.90234375,19123.8828125,1761919,FPT
2018-12-10,19404.958984375,19491.587890625,19145.0703125,19145.0703125,18742.25390625,1604512,FPT
2018-12-11,19188.384765625,19275.015625,19015.126953125,19080.099609375,18678.650390625,883531,FPT
2018-12-12,19080.099609375,19296.671875,19080.099609375,19253.357421875,18848.26171875,3101489,FPT
2018-12-13,19469.9296875,19599.875,19275.015625,19318.330078125,18911.8671875,1802091,FPT
2018-12-14,19318.330078125,19404.958984375,19101.755859375,19123.4140625,18721.052734375,1865231,FPT
2018-12-17,19101.755859375,19101.755859375,18625.294921875,18625.294921875,18233.4140625,1795325,FPT
2018-12-18,18343.75,18538.666015625,18127.177734375,18192.1484375,17809.380859375,2598793,FPT
2018-12-19,18192.1484375,18452.037109375,18127.177734375,18235.462890625,17851.783203125,1224940,FPT
2018-12-20,18322.091796875,18365.408203125,18213.806640625,18213.806640625,17830.583984375,1064785,FPT
2018-12-21,18148.833984375,18408.72265625,18148.833984375,18408.72265625,18021.3984375,1116962,FPT
2018-12-24,18452.037109375,18538.666015625,18192.1484375,18192.1484375,17809.380859375,629184,FPT
2018-12-25,17932.26171875,17975.576171875,17759.001953125,17975.576171875,17597.365234375,1908844,FPT
2018-12-26,17975.576171875,18127.177734375,17932.26171875,17932.26171875,17554.962890625,908673,FPT
2018-12-27,18235.462890625,18300.435546875,18105.51953125,18105.51953125,17724.57421875,1558037,FPT
2018-12-28,18213.806640625,18278.77734375,18105.51953125,18278.77734375,17894.185546875,1250542,FPT
2019-01-02,18105.51953125,18257.12109375,17823.974609375,17845.630859375,17470.154296875,1244654,FPT
2019-01-03,17953.91796875,17953.91796875,17629.05859375,17672.373046875,17300.541015625,1839097,FPT
2019-01-04,17585.744140625,17953.91796875,17542.4296875,17802.31640625,17427.751953125,873996,FPT
2019-01-07,18105.51953125,18235.462890625,18018.890625,18105.51953125,17724.57421875,943027,FPT
2019-01-08,18105.51953125,18192.1484375,18062.205078125,18192.1484375,17809.380859375,682582,FPT
2019-01-09,18235.462890625,18452.037109375,18148.833984375,18365.408203125,17978.99609375,713474,FPT
2019-01-10,18365.408203125,18430.37890625,18257.12109375,18257.12109375,17872.986328125,1233022,FPT
2019-01-11,18365.408203125,18430.37890625,18213.806640625,18278.77734375,17894.185546875,1692188,FPT
2019-01-14,18322.091796875,18452.037109375,18192.1484375,18408.72265625,18021.3984375,919778,FPT
2019-01-15,18322.091796875,18538.666015625,18322.091796875,18538.666015625,18148.607421875,829925,FPT
2019-01-16,18625.294921875,18625.294921875,18430.37890625,18430.37890625,18042.59765625,430775,FPT
2019-01-17,18408.72265625,18517.0078125,18192.1484375,18192.1484375,17809.380859375,922942,FPT
2019-01-18,18235.462890625,18408.72265625,18192.1484375,18192.1484375,17809.380859375,524415,FPT
2019-01-21,18278.77734375,18538.666015625,18278.77734375,18408.72265625,18021.3984375,572091,FPT
2019-01-22,18408.72265625,18517.0078125,18343.75,18343.75,17957.79296875,326631,FPT
2019-01-23,18322.091796875,18365.408203125,18257.12109375,18343.75,17957.79296875,1187670,FPT
2019-01-24,18365.408203125,18452.037109375,18343.75,18387.064453125,18000.1953125,541313,FPT
2019-01-25,18365.408203125,18452.037109375,18322.091796875,18365.408203125,17978.99609375,492831,FPT
2019-01-28,18408.72265625,18408.72265625,18235.462890625,18235.462890625,17851.783203125,499435,FPT
2019-01-29,18365.408203125,18408.72265625,18192.1484375,18408.72265625,18021.3984375,994072,FPT
2019-01-30,18408.72265625,18798.552734375,18365.408203125,18711.923828125,18318.220703125,1591280,FPT
2019-01-31,18755.23828125,18798.552734375,18581.98046875,18711.923828125,18318.220703125,1194186,FPT
2019-02-01,18711.923828125,18711.923828125,17975.576171875,18452.037109375,18063.80078125,1384954,FPT
2019-02-11,18625.294921875,19188.384765625,18495.3515625,19123.4140625,18721.052734375,2309677,FPT
2019-02-12,19058.44140625,19318.330078125,19015.126953125,19015.126953125,18615.04296875,1619703,FPT
2019-02-13,19058.44140625,19491.587890625,19058.44140625,19296.671875,18890.666015625,3867903,FPT
2019-02-14,19339.986328125,19448.2734375,19166.728515625,19166.728515625,18763.455078125,1470585,FPT
2019-02-15,19166.728515625,19253.357421875,19058.44140625,19145.0703125,18742.25390625,1494249,FPT
2019-02-18,19275.015625,19318.330078125,19101.755859375,19231.69921875,18827.05859375,707171,FPT
2019-02-19,19361.64453125,19556.560546875,19188.384765625,19231.69921875,18827.05859375,3395801,FPT
2019-02-20,19188.384765625,19513.24609375,19188.384765625,19426.615234375,19017.873046875,1350134,FPT
2019-02-21,19361.64453125,19448.2734375,19188.384765625,19404.958984375,18996.671875,1731395,FPT
2019-02-22,19404.958984375,19664.845703125,19231.69921875,19578.216796875,19166.28515625,2871358,FPT
2019-02-25,19729.818359375,20011.36328125,19686.50390625,19708.16015625,19293.49609375,15258488,FPT
2019-02-26,19751.4765625,19751.4765625,19491.587890625,19578.216796875,19166.28515625,1531164,FPT
2019-02-27,19578.216796875,19686.50390625,19448.2734375,19534.90234375,19123.8828125,1121211,FPT
2019-02-28,19534.90234375,19534.90234375,19145.0703125,19145.0703125,18742.25390625,3258155,FPT
2019-03-01,19296.671875,19318.330078125,19123.4140625,19318.330078125,18911.8671875,1410097,FPT
2019-03-04,19318.330078125,19578.216796875,19318.330078125,19491.587890625,19081.48046875,1931839,FPT
2019-03-05,19491.587890625,19578.216796875,19404.958984375,19448.2734375,19039.078125,1903047,FPT
2019-03-06,19469.9296875,19534.90234375,19253.357421875,19318.330078125,18911.8671875,1605064,FPT
2019-03-07,19318.330078125,19491.587890625,19318.330078125,19383.30078125,18975.470703125,864232,FPT
2019-03-08,19361.64453125,19404.958984375,19253.357421875,19339.986328125,18933.068359375,1600332,FPT
2019-03-11,19339.986328125,19426.615234375,19253.357421875,19275.015625,18869.46484375,887732,FPT
2019-03-12,19383.30078125,20141.306640625,19383.30078125,20141.306640625,19717.52734375,4457773,FPT
2019-03-13,20141.306640625,20227.9375,20011.36328125,20011.36328125,19590.3203125,3635927,FPT
2019-03-14,20011.36328125,20141.306640625,19924.734375,20033.021484375,19611.521484375,1624113,FPT
2019-03-15,20033.021484375,20054.677734375,19816.447265625,19924.734375,19505.51171875,2405280,FPT
2019-03-18,20054.677734375,20119.650390625,19903.076171875,20011.36328125,19590.3203125,2295017,FPT
2019-03-19,20011.36328125,20054.677734375,19794.791015625,19794.791015625,19378.302734375,2157973,FPT
2019-03-20,19751.4765625,19881.419921875,19599.875,19686.50390625,19272.294921875,1840643,FPT
2019-03-21,19838.10546875,19838.10546875,19534.90234375,19534.90234375,19123.8828125,1906375,FPT
2019-03-22,19534.90234375,19664.845703125,19513.24609375,19513.24609375,19102.681640625,6846288,FPT
2019-03-25,19145.0703125,19491.587890625,19145.0703125,19231.69921875,18827.05859375,3819691,FPT
2019-03-26,19491.587890625,19491.587890625,19275.015625,19383.30078125,18975.470703125,891427,FPT
2019-03-27,19404.958984375,19534.90234375,19404.958984375,19491.587890625,19081.48046875,1586897,FPT
2019-03-28,19383.30078125,19643.189453125,19383.30078125,19556.560546875,19145.0859375,1067442,FPT
2019-03-29,19751.4765625,19751.4765625,19621.53125,19708.16015625,19293.49609375,1324605,FPT
2019-04-01,19881.419921875,19881.419921875,19708.16015625,19838.10546875,19420.70703125,1634133,FPT
2019-04-02,19838.10546875,20227.9375,19838.10546875,19924.734375,19505.51171875,3127069,FPT
2019-04-03,20097.9921875,20444.509765625,19924.734375,20444.509765625,20014.3515625,2387411,FPT
2019-04-04,20574.453125,20877.65625,20466.16796875,20704.3984375,20268.771484375,4077440,FPT
2019-04-05,20704.3984375,20747.712890625,20552.796875,20704.3984375,20268.771484375,3498122,FPT
2019-04-08,20639.42578125,20791.02734375,20552.796875,20704.3984375,20268.771484375,1045047,FPT
2019-04-09,20704.3984375,21007.599609375,20487.82421875,20487.82421875,20056.75390625,2335651,FPT
2019-04-10,20357.880859375,20487.82421875,20249.59375,20314.56640625,19887.142578125,1687879,FPT
2019-04-11,20314.56640625,20574.453125,20292.908203125,20357.880859375,19929.544921875,992525,FPT
2019-04-12,20292.908203125,20964.28515625,20292.908203125,20877.65625,20438.384765625,2241362,FPT
2019-04-16,20574.453125,20877.65625,20574.453125,20747.712890625,20311.173828125,2163239,FPT
2019-04-17,20920.970703125,21440.74609375,20877.65625,21007.599609375,20565.59375,4748344,FPT
2019-04-18,21007.599609375,21332.4609375,20812.68359375,21007.599609375,20565.59375,2368549,FPT
2019-04-19,21094.23046875,21180.859375,20964.28515625,20985.943359375,20544.39453125,1048094,FPT
2019-04-22,21007.599609375,21007.599609375,20704.3984375,20747.712890625,20311.173828125,1907180,FPT
2019-04-23,20747.712890625,20985.943359375,20574.453125,20747.712890625,20311.173828125,1718584,FPT
2019-04-24,21007.599609375,21072.572265625,20834.341796875,21029.2578125,20586.796875,1974224,FPT
2019-04-25,21007.599609375,21289.14453125,20985.943359375,21137.544921875,20692.8046875,2240946,FPT
2019-04-26,21180.859375,21549.033203125,21137.544921875,21462.404296875,21010.830078125,2123666,FPT
2019-05-02,21570.69140625,21743.94921875,21505.71875,21592.34765625,21138.0390625,2043231,FPT
2019-05-03,21614.005859375,21657.3203125,21484.060546875,21657.3203125,21201.64453125,2446214,FPT
2019-05-06,21224.173828125,21397.431640625,20985.943359375,21115.88671875,20671.6015625,3451808,FPT
2019-05-07,21267.48828125,21527.376953125,21245.830078125,21527.376953125,21074.435546875,7696747,FPT
2019-05-08,21354.1171875,21527.376953125,21224.173828125,21505.71875,21053.232421875,3437680,FPT
2019-05-09,21484.060546875,21505.71875,21050.9140625,21050.9140625,20607.998046875,2172334,FPT
2019-05-10,21224.173828125,21332.4609375,21115.88671875,21224.173828125,20777.611328125,3619625,FPT
2019-05-13,21224.173828125,21570.69140625,21224.173828125,21440.74609375,20989.626953125,1963628,FPT
2019-05-14,21397.431640625,22003.837890625,21267.48828125,21743.94921875,21286.451171875,3603465,FPT
2019-05-15,21873.892578125,21917.20703125,21700.634765625,21830.578125,21371.255859375,3555238,FPT
2019-05-16,21830.578125,21960.521484375,21505.71875,21505.71875,21053.232421875,6675083,FPT
2019-05-17,21440.74609375,21440.74609375,21107.224609375,21178.693359375,20733.087890625,3122162,FPT
2019-05-20,21202.515625,21583.685546875,21202.515625,21559.861328125,21106.236328125,3761333,FPT
2019-05-21,21678.9765625,21941.03125,21607.5078125,21869.5625,21409.421875,2196462,FPT
2019-05-22,21893.384765625,21988.677734375,21559.861328125,21559.861328125,21106.236328125,10967630,FPT
2019-05-23,21559.861328125,21821.916015625,21536.0390625,21774.26953125,21316.1328125,3289922,FPT
2019-05-24,21678.9765625,21893.384765625,21559.861328125,21726.623046875,21269.48828125,2612488,FPT
2019-05-27,21583.685546875,21655.154296875,21273.984375,21559.861328125,21106.236328125,3003756,FPT
2019-05-28,21440.74609375,21631.33203125,21321.630859375,21369.27734375,20919.66015625,1612868,FPT
2019-05-29,21369.27734375,21369.27734375,20964.28515625,21011.931640625,20569.8359375,3159332,FPT
2019-05-30,21011.931640625,21297.80859375,20916.638671875,21226.33984375,20779.73046875,2070365,FPT
2019-05-31,21250.162109375,21345.455078125,21011.931640625,21011.931640625,20569.8359375,1284173,FPT
2019-06-03,20964.28515625,21011.931640625,20726.0546875,20726.0546875,20289.97265625,1850745,FPT
2019-06-04,20726.0546875,20821.34765625,20606.939453125,20630.763671875,20196.6875,1232333,FPT
2019-06-05,20726.0546875,20916.638671875,20726.0546875,20773.701171875,20336.6171875,1448385,FPT
2019-06-06,20868.994140625,21297.80859375,20773.701171875,21202.515625,20756.41015625,2468469,FPT
2019-06-07,21345.455078125,21559.861328125,21297.80859375,21536.0390625,21082.9140625,2795529,FPT
2019-06-10,21678.9765625,21774.26953125,21345.455078125,21488.392578125,21036.271484375,2620022,FPT
2019-06-11,21488.392578125,21726.623046875,21393.1015625,21536.0390625,21082.9140625,2721101,FPT
2019-06-12,21536.0390625,21726.623046875,21440.74609375,21464.5703125,21012.951171875,2756297,FPT
2019-06-13,21464.5703125,21488.392578125,21202.515625,21226.33984375,20779.73046875,1797142,FPT
2019-06-14,21250.162109375,21393.1015625,21154.869140625,21154.869140625,20709.765625,1174910,FPT
2019-06-17,21011.931640625,21202.515625,20916.638671875,20988.109375,20546.513671875,2860693,FPT
2019-06-18,21131.046875,21178.693359375,20845.169921875,20988.109375,20546.513671875,1659483,FPT
2019-06-19,21107.224609375,21297.80859375,21059.578125,21273.984375,20826.373046875,2562263,FPT
2019-06-20,21369.27734375,21631.33203125,21273.984375,21631.33203125,21176.203125,2846042,FPT
2019-06-21,21678.9765625,21726.623046875,21559.861328125,21631.33203125,21176.203125,1936063,FPT
2019-06-24,21631.33203125,21655.154296875,21512.216796875,21512.216796875,21059.595703125,1524067,FPT
2019-06-25,21440.74609375,22179.26171875,21345.455078125,22155.4375,21689.28125,6903919,FPT
2019-06-26,22155.4375,22155.4375,21964.853515625,21988.677734375,21526.029296875,3465233,FPT
2019-06-27,21941.03125,21964.853515625,21583.685546875,21631.33203125,21176.203125,2991385,FPT
2019-06-28,21631.33203125,21917.20703125,21393.1015625,21678.9765625,21222.84375,5203403,FPT
2019-07-01,21917.20703125,22441.314453125,21869.5625,22441.314453125,21969.142578125,5354642,FPT
2019-07-02,22393.66796875,22631.8984375,22226.908203125,22346.0234375,21875.857421875,7227503,FPT
2019-07-03,22250.73046875,22346.0234375,22179.26171875,22298.376953125,21829.212890625,4091550,FPT
2019-07-04,22393.66796875,22488.9609375,22298.376953125,22369.845703125,21899.1796875,2677656,FPT
2019-07-05,22298.376953125,22393.66796875,22107.79296875,22203.083984375,21735.92578125,2387958,FPT
2019-07-08,22155.4375,22346.0234375,21941.03125,22060.146484375,21595.99609375,3322514,FPT
2019-07-09,22060.146484375,22322.19921875,21964.853515625,22274.552734375,21805.888671875,2388510,FPT
2019-07-10,22369.845703125,22608.076171875,22298.376953125,22417.4921875,21945.822265625,2690626,FPT
2019-07-11,22465.138671875,22512.783203125,22298.376953125,22393.66796875,21922.5,2131052,FPT
2019-07-12,22441.314453125,22608.076171875,22298.376953125,22393.66796875,21922.5,2606651,FPT
2019-07-15,22369.845703125,22655.72265625,22322.19921875,22536.607421875,22062.431640625,2468320,FPT
2019-07-16,22560.4296875,22774.837890625,22512.783203125,22536.607421875,22062.431640625,2516287,FPT
2019-07-17,22536.607421875,22631.8984375,22393.66796875,22417.4921875,21945.822265625,2712978,FPT
2019-07-18,22393.66796875,22441.314453125,22298.376953125,22298.376953125,21829.212890625,2215162,FPT
2019-07-19,22369.845703125,23013.068359375,22346.0234375,22965.421875,22482.224609375,5900920,FPT
2019-07-22,22965.421875,23179.830078125,22846.306640625,23036.890625,22552.1875,3789982,FPT
2019-07-23,23108.359375,23251.298828125,22917.775390625,23251.298828125,22762.0859375,2184163,FPT
2019-07-24,23513.3515625,23537.17578125,23156.005859375,23156.005859375,22668.796875,4651562,FPT
2019-07-25,23156.005859375,23322.767578125,23108.359375,23179.830078125,22692.119140625,2491491,FPT
2019-07-26,23108.359375,23251.298828125,23036.890625,23251.298828125,22762.0859375,2189094,FPT
2019-07-29,23251.298828125,23251.298828125,22965.421875,23156.005859375,22668.796875,3058425,FPT
2019-07-30,23156.005859375,23156.005859375,22727.19140625,22774.837890625,22295.6484375,4391163,FPT
2019-07-31,22774.837890625,23060.71484375,22631.8984375,23060.71484375,22575.51171875,2486623,FPT
2019-08-01,23060.71484375,23156.005859375,22965.421875,23036.890625,22552.1875,2114043,FPT
2019-08-02,22893.953125,23346.591796875,22798.66015625,23251.298828125,22762.0859375,4616162,FPT
2019-08-05,23346.591796875,23727.759765625,23251.298828125,23346.591796875,22855.373046875,4915614,FPT
2019-08-06,22965.421875,23489.529296875,22965.421875,23322.767578125,22832.05078125,3819180,FPT
2019-08-07,23346.591796875,23703.9375,23322.767578125,23703.9375,23205.201171875,2662566,FPT
2019-08-08,23751.58203125,24108.927734375,23751.58203125,23965.990234375,23461.740234375,4377080,FPT
2019-08-09,23965.990234375,24490.09765625,23823.052734375,24347.158203125,23834.88671875,3723031,FPT
2019-08-12,24347.158203125,25061.8515625,24156.57421875,24918.912109375,24394.611328125,11726496,FPT
2019-08-13,24823.619140625,25347.7265625,24633.03515625,25014.205078125,24487.900390625,5641803,FPT
2019-08-14,25252.435546875,25585.95703125,25157.142578125,25347.7265625,24814.40234375,4733584,FPT
2019-08-15,24728.328125,25252.435546875,24490.09765625,25252.435546875,24721.1171875,4667493,FPT
2019-08-16,25252.435546875,26253.00390625,24775.974609375,24775.974609375,24254.681640625,9509735,FPT
2019-08-19,24775.974609375,25109.49609375,24394.8046875,24966.55859375,24441.255859375,6065090,FPT
2019-08-20,24966.55859375,25728.896484375,24966.55859375,25728.896484375,25187.5546875,4780555,FPT
2019-08-21,25776.54296875,25967.126953125,25443.01953125,25538.3125,25000.978515625,7152776,FPT
2019-08-22,25538.3125,25871.833984375,25204.7890625,25252.435546875,24721.1171875,3972284,FPT
2019-08-23,25300.08203125,25919.48046875,25061.8515625,25919.48046875,25374.12890625,3920988,FPT
2019-08-26,25490.666015625,25824.1875,25490.666015625,25585.95703125,25047.623046875,3895719,FPT
2019-08-27,25728.896484375,25871.833984375,25157.142578125,25157.142578125,24627.830078125,3287505,FPT
2019-08-28,25252.435546875,25347.7265625,24823.619140625,24823.619140625,24301.32421875,3814777,FPT
2019-08-29,24871.265625,25157.142578125,24728.328125,25109.49609375,24581.185546875,2872035,FPT
2019-08-30,25252.435546875,25443.01953125,25204.7890625,25300.08203125,24767.76171875,2136795,FPT
2019-09-03,25252.435546875,25728.896484375,25252.435546875,25585.95703125,25047.623046875,3049377,FPT
2019-09-04,25585.95703125,25824.1875,25252.435546875,25347.7265625,24814.40234375,3579093,FPT
2019-09-05,25443.01953125,25490.666015625,25061.8515625,25061.8515625,24534.54296875,3249429,FPT
2019-09-06,25204.7890625,25347.7265625,24918.912109375,25204.7890625,24674.47265625,2398324,FPT
2019-09-09,25252.435546875,25919.48046875,25014.205078125,25633.603515625,25094.265625,5263387,FPT
2019-09-10,25824.1875,25919.48046875,25538.3125,25728.896484375,25187.5546875,3739252,FPT
2019-09-11,25728.896484375,25824.1875,25443.01953125,25776.54296875,25234.197265625,2623233,FPT
2019-09-12,25919.48046875,26920.048828125,25919.48046875,26920.048828125,26353.64453125,8038240,FPT
2019-09-13,26920.048828125,27348.86328125,26824.755859375,27062.986328125,26493.57421875,10182151,FPT
2019-09-16,27110.6328125,27634.740234375,27015.341796875,27491.802734375,26913.369140625,2811477,FPT
2019-09-17,27301.216796875,27682.38671875,27205.92578125,27444.15625,26866.724609375,3511043,FPT
2019-09-18,27587.09375,27587.09375,26824.755859375,26872.40234375,26307.0,9987936,FPT
2019-09-19,26967.6953125,27539.447265625,26777.109375,27539.447265625,26960.009765625,3007020,FPT
2019-09-20,27491.802734375,28015.908203125,27444.15625,27730.033203125,27146.5859375,2930184,FPT
2019-09-23,27634.740234375,27777.677734375,26920.048828125,26920.048828125,26353.64453125,8018239,FPT
2019-09-24,26872.40234375,27158.279296875,26586.525390625,26777.109375,26213.712890625,8474143,FPT
2019-09-25,26824.755859375,27348.86328125,26729.46484375,27348.86328125,26773.435546875,3027337,FPT
2019-09-26,27491.802734375,27634.740234375,27253.572265625,27491.802734375,26913.369140625,2146932,FPT
2019-09-27,27444.15625,28015.908203125,27348.86328125,27872.970703125,27286.515625,5269096,FPT
2019-09-30,28254.138671875,28349.431640625,27491.802734375,27491.802734375,26913.369140625,4972428,FPT
2019-10-01,27491.802734375,27872.970703125,27444.15625,27872.970703125,27286.515625,3450709,FPT
2019-10-02,27872.970703125,27920.6171875,27253.572265625,27253.572265625,26680.1484375,5320810,FPT
2019-10-03,26967.6953125,27348.86328125,26872.40234375,27253.572265625,26680.1484375,6257276,FPT
2019-10-04,27396.509765625,27396.509765625,27015.341796875,27062.986328125,26493.57421875,2772961,FPT
2019-10-07,27062.986328125,27253.572265625,26443.587890625,26443.587890625,25887.20703125,4977970,FPT
2019-10-08,26443.587890625,26777.109375,26300.6484375,26729.46484375,26167.0703125,2806565,FPT
2019-10-09,26824.755859375,27158.279296875,26586.525390625,26872.40234375,26307.0,2009666,FPT
2019-10-10,26967.6953125,27158.279296875,26872.40234375,26872.40234375,26307.0,1695835,FPT
2019-10-11,27015.341796875,27110.6328125,26872.40234375,26920.048828125,26353.64453125,1667332,FPT
2019-10-14,27158.279296875,27730.033203125,27062.986328125,27491.802734375,26913.369140625,5019147,FPT
2019-10-15,27539.447265625,27539.447265625,27348.86328125,27348.86328125,26773.435546875,1645273,FPT
2019-10-16,27539.447265625,27634.740234375,27348.86328125,27396.509765625,26820.078125,2184960,FPT
2019-10-17,27348.86328125,27396.509765625,26967.6953125,27015.341796875,26446.931640625,3655259,FPT
2019-10-18,27062.986328125,27444.15625,26967.6953125,27205.92578125,26633.505859375,3092149,FPT
2019-10-21,27348.86328125,27348.86328125,26824.755859375,26920.048828125,26353.64453125,3241625,FPT
2019-10-22,26920.048828125,26967.6953125,26538.87890625,26824.755859375,26260.35546875,3220366,FPT
2019-10-23,26681.818359375,27158.279296875,26681.818359375,26872.40234375,26307.0,1569505,FPT
2019-10-24,27062.986328125,27730.033203125,26872.40234375,27730.033203125,27146.5859375,4747604,FPT
